name,photo,address,age,story,floor,rent,administration,deposit,gratuity,madori,menseki,URL,access1_line,access1_station,access1_walk,access2_line,access2_station,access2_walk,access3_line,access3_station,access3_walk
アーバンリンク護国寺,https://img01.suumo.com/front/gazo/fr/bukken/242/100361862242/100361862242_gw.jpg,東京都文京区関口３,0,6F,5,173000,15000,173000,0,1LDK,41.44,https://suumo.jp/chintai/jnc_000087775491/?bc=100361862282,東京メトロ有楽町線,護国寺駅,5,東京メトロ有楽町線,江戸川橋駅,9,東京メトロ丸ノ内線,茗荷谷駅,15
アーバンリンク護国寺,https://img01.suumo.com/front/gazo/fr/bukken/242/100361862242/100361862242_gw.jpg,東京都文京区関口３,0,6F,5,173000,15000,173000,0,1LDK,40.09,https://suumo.jp/chintai/jnc_000087775490/?bc=100361862318,東京メトロ有楽町線,護国寺駅,5,東京メトロ有楽町線,江戸川橋駅,9,東京メトロ丸ノ内線,茗荷谷駅,15
アーバンリンク護国寺,https://img01.suumo.com/front/gazo/fr/bukken/242/100361862242/100361862242_gw.jpg,東京都文京区関口３,0,6F,2,177000,15000,177000,0,1LDK,40.01,https://suumo.jp/chintai/jnc_000087775437/?bc=100361862356,東京メトロ有楽町線,護国寺駅,5,東京メトロ有楽町線,江戸川橋駅,9,東京メトロ丸ノ内線,茗荷谷駅,15
アーバンリンク護国寺,https://img01.suumo.com/front/gazo/fr/bukken/242/100361862242/100361862242_gw.jpg,東京都文京区関口３,0,6F,6,177000,15000,177000,0,1LDK,40.0,https://suumo.jp/chintai/jnc_000087775507/?bc=100361862349,東京メトロ有楽町線,護国寺駅,5,東京メトロ有楽町線,江戸川橋駅,9,東京メトロ丸ノ内線,茗荷谷駅,15
アーバンリンク護国寺,https://img01.suumo.com/front/gazo/fr/bukken/242/100361862242/100361862242_gw.jpg,東京都文京区関口３,0,6F,6,178000,15000,178000,0,1LDK,41.33,https://suumo.jp/chintai/jnc_000087775506/?bc=100361862357,東京メトロ有楽町線,護国寺駅,5,東京メトロ有楽町線,江戸川橋駅,9,東京メトロ丸ノ内線,茗荷谷駅,15
アーバンリンク護国寺,https://img01.suumo.com/front/gazo/fr/bukken/242/100361862242/100361862242_gw.jpg,東京都文京区関口３,0,6F,3,178000,15000,178000,0,1LDK,40.01,https://suumo.jp/chintai/jnc_000087775462/?bc=100361862315,東京メトロ有楽町線,護国寺駅,5,東京メトロ有楽町線,江戸川橋駅,9,東京メトロ丸ノ内線,茗荷谷駅,15
アーバンリンク護国寺,https://img01.suumo.com/front/gazo/fr/bukken/242/100361862242/100361862242_gw.jpg,東京都文京区関口３,0,6F,4,180000,15000,180000,0,1LDK,40.01,https://suumo.jp/chintai/jnc_000087775489/?bc=100361862306,東京メトロ有楽町線,護国寺駅,5,東京メトロ有楽町線,江戸川橋駅,9,東京メトロ丸ノ内線,茗荷谷駅,15
アーバンリンク護国寺,https://img01.suumo.com/front/gazo/fr/bukken/242/100361862242/100361862242_gw.jpg,東京都文京区関口３,0,6F,5,182000,15000,182000,0,1LDK,40.01,https://suumo.jp/chintai/jnc_000087775505/?bc=100361862392,東京メトロ有楽町線,護国寺駅,5,東京メトロ有楽町線,江戸川橋駅,9,東京メトロ丸ノ内線,茗荷谷駅,15
アーバンリンク護国寺,https://img01.suumo.com/front/gazo/fr/bukken/242/100361862242/100361862242_gw.jpg,東京都文京区関口３,0,6F,3,186000,15000,186000,0,1LDK,40.08,https://suumo.jp/chintai/jnc_000087775451/?bc=100361862310,東京メトロ有楽町線,護国寺駅,5,東京メトロ有楽町線,江戸川橋駅,9,東京メトロ丸ノ内線,茗荷谷駅,15
アーバンリンク護国寺,https://img01.suumo.com/front/gazo/fr/bukken/242/100361862242/100361862242_gw.jpg,東京都文京区関口３,0,6F,6,186000,15000,186000,0,1LDK,38.17,https://suumo.jp/chintai/jnc_000087775520/?bc=100361862313,東京メトロ有楽町線,護国寺駅,5,東京メトロ有楽町線,江戸川橋駅,9,東京メトロ丸ノ内線,茗荷谷駅,15
アーバンリンク護国寺,https://img01.suumo.com/front/gazo/fr/bukken/242/100361862242/100361862242_gw.jpg,東京都文京区関口３,0,6F,4,188000,15000,188000,0,1LDK,40.08,https://suumo.jp/chintai/jnc_000087775476/?bc=100361862379,東京メトロ有楽町線,護国寺駅,5,東京メトロ有楽町線,江戸川橋駅,9,東京メトロ丸ノ内線,茗荷谷駅,15
アーバンリンク護国寺,https://img01.suumo.com/front/gazo/fr/bukken/242/100361862242/100361862242_gw.jpg,東京都文京区関口３,0,6F,5,190000,15000,190000,0,1LDK,40.08,https://suumo.jp/chintai/jnc_000087775498/?bc=100361862307,東京メトロ有楽町線,護国寺駅,5,東京メトロ有楽町線,江戸川橋駅,9,東京メトロ丸ノ内線,茗荷谷駅,15
アーバンリンク護国寺,https://img01.suumo.com/front/gazo/fr/bukken/242/100361862242/100361862242_gw.jpg,東京都文京区関口３,0,6F,6,192000,15000,192000,0,1LDK,40.08,https://suumo.jp/chintai/jnc_000087775513/?bc=100361862278,東京メトロ有楽町線,護国寺駅,5,東京メトロ有楽町線,江戸川橋駅,9,東京メトロ丸ノ内線,茗荷谷駅,15
アーバンリンク護国寺,https://img01.suumo.com/front/gazo/fr/bukken/242/100361862242/100361862242_gw.jpg,東京都文京区関口３,0,6F,3,209000,15000,209000,0,1LDK,46.17,https://suumo.jp/chintai/jnc_000087775450/?bc=100361862258,東京メトロ有楽町線,護国寺駅,5,東京メトロ有楽町線,江戸川橋駅,9,東京メトロ丸ノ内線,茗荷谷駅,15
アーバンリンク護国寺,https://img01.suumo.com/front/gazo/fr/bukken/242/100361862242/100361862242_gw.jpg,東京都文京区関口３,0,6F,6,209000,15000,209000,0,1LDK,46.17,https://suumo.jp/chintai/jnc_000087790322/?bc=100361925394,東京メトロ有楽町線,護国寺駅,5,東京メトロ有楽町線,江戸川橋駅,9,東京メトロ丸ノ内線,茗荷谷駅,15
アーバンリンク護国寺,https://img01.suumo.com/front/gazo/fr/bukken/242/100361862242/100361862242_gw.jpg,東京都文京区関口３,0,6F,4,210000,15000,210000,0,1LDK,46.17,https://suumo.jp/chintai/jnc_000087775475/?bc=100361862381,東京メトロ有楽町線,護国寺駅,5,東京メトロ有楽町線,江戸川橋駅,9,東京メトロ丸ノ内線,茗荷谷駅,15
